rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/the_amazing_spider_man,Nick Curtis,TRUE,London Evening Standard,Rotten,5-Feb,6/19/2012,"Shame. We finally get a British superhero, and he's a bit boring."
m/the_amazing_spider_man,Kevin Harley,FALSE,Total Film,Fresh,5-Apr,6/19/2012,"The leads charm, the action crackles and the grooves are well-laid for part two."
m/the_amazing_spider_man,Andrew Pulver,TRUE,Guardian,Fresh,5-Apr,6/19/2012,Webb successfully treads a fine line between keeping the hardcore superhero-movie fans happy and injecting a dose of meaningful affect.
m/the_amazing_spider_man,Robbie Collin,TRUE,Daily Telegraph (UK),Fresh,5-Apr,6/19/2012,The Avengers fans have enough heroes already. What a thrill to see one fighting for another cause.
m/the_amazing_spider_man,Dave Calhoun,TRUE,Time Out,Fresh,5-Apr,6/20/2012,"We're never far from romance or laughs, and at times 'The Amazing Spider-Man' feels like a romcom upgraded to include 3D and industrial cobwebs."
m/the_amazing_spider_man,Christopher Tookey,FALSE,Daily Mail (UK),Fresh,5-Mar,6/21/2012,"It's an efficient piece of corporate film-making, but nothing more."
m/the_amazing_spider_man,Boyd van Hoeij,TRUE,Variety,Fresh,,6/21/2012,"A mostly slick, entertaining and emotionally involving recombination of fresh and familiar elements."
m/the_amazing_spider_man,Ian Freer,FALSE,Empire Magazine,Fresh,5-Mar,6/21/2012,"Graced with great performances from Garfield and Stone, The Amazing Spider-Man is a rare comic-book flick that is better at examining relationships than superheroism."
m/the_amazing_spider_man,Jordan Mintzer,TRUE,Hollywood Reporter,Fresh,,6/21/2012,"Leaping back onto the screen with a new cast, crew, costume and a whole new array of daddy issues, The Amazing Spider-Man reboots the top grossing Marvel franchise to altogether satisfying results."
m/the_amazing_spider_man,Dave Golder,FALSE,SFX Magazine,Fresh,5-Apr,6/21/2012,"Has characters you can fall in love with, and bags of charm. The series is in safe hands."
m/the_amazing_spider_man,Scott Collura,FALSE,IGN Movies,Rotten,10-Jun,6/26/2012,"As a longtime comic-book fan and Spidey enthusiast, how can I be so blasé about his latest big-screen incarnation?"
m/the_amazing_spider_man,Edward Douglas,FALSE,ComingSoon.net,Fresh,10-Jul,6/26/2012,"May not offer the obvious and immediate satisfaction of Sam Raimi's movies, but they've certainly set up solid groundwork for another great superhero franchise."
m/the_amazing_spider_man,Christy Lemire,TRUE,Associated Press,Fresh,4-Mar,6/26/2012,"Garfield plays Peter as more of a misunderstood outsider, a rebel with a chip on his shoulder, a guy who wasn't afraid to stand up to the class bully even before he underwent his transformation."
m/the_amazing_spider_man,Tim Grierson,FALSE,Screen International,Fresh,,6/26/2012,"Anchored by Andrew Garfield's heartfelt performance as the lovably nerdy Peter Parker, this ""Spider-Man"" may not be amazing, but it's certainly good enough."
m/the_amazing_spider_man,Eric Melin,FALSE,Scene-Stealers.com,Fresh,4-Mar,6/27/2012,"Webb knows how to convey a lot with very little dialogue, and in one film he's already established an impressive bond between his leads."
m/the_amazing_spider_man,CJ Johnson,FALSE,Film Mafia,Rotten,1.5/5,6/27/2012,"Don't believe the marketing: this is the same old boring origin story all over again. Watch Peter Parker get bitten! Watch him discover his spider-powers! Watch him use them on the ""school bully"" before taking them to the street to fight crime!"
m/the_amazing_spider_man,Katey Rich,FALSE,CinemaBlend,Fresh,5-Mar,6/27/2012,"For the first hour of The Amazing Spider-Man, you'll be forgiven for feeling serious deja vu."
m/the_amazing_spider_man,Matthew Pejkovic,FALSE,Matt's Movie Reviews,Fresh,5-Apr,6/27/2012,"A blockbuster with heart, humour and brilliantly staged scenes both dramatic and action packed. In other words, The Amazing Spider-Man is a reboot that's up there in quality to Batman Begins and Casino Royale."
m/the_amazing_spider_man,Peter Canavese,FALSE,Groucho Reviews,Fresh,4-Mar,6/27/2012,"One character innocently asks Peter, as he looks for an ID badge, ""Are you having trouble finding yourself?"" Maybe just a little, but consider the franchise relaunched... [Blu-ray 3D]"
m/the_amazing_spider_man,Mark Adams,FALSE,Daily Mirror (UK),Fresh,,6/27/2012,"Against all of the odds this 3D reboot is an engagingly action-packed and freewheeling affair, blessed with perfect chemistry between Brit Andrew Garfield and Hollywood star Emma Stone and some grandstanding special effects moments."
m/the_amazing_spider_man,Henry Fitzherbert,FALSE,Daily Express (UK),Fresh,5-Mar,6/27/2012,Affection for the characters carries the day ... and with its high caliber cast the prospect of a sequel is not unwelcome.
m/the_amazing_spider_man,Matt Patches,FALSE,Hollywood.com,Rotten,5-Feb,6/27/2012,"The film has a great sense of cinematic power, but little responsibility in making it interesting."
m/the_amazing_spider_man,Susan Granger,FALSE,SSG Syndicate,Fresh,10-Aug,6/27/2012,"An awesome, new spin on the familiar fantasy, delivering emotional truth along with spectacular visual effects."
m/the_amazing_spider_man,Blake Howard,FALSE,2UE That Movie Show,Fresh,5-Mar,6/27/2012,"The ""Amazing"" Spider-Man doesn't earn its moniker. The fresh directorial approach, darker origins and youthful flavour is suffocated by the obligation of laying all too familiar foundations to the Spidey-verse."
m/the_amazing_spider_man,Kristian Harloff,FALSE,Schmoes Know,Fresh,3.5/5,6/27/2012,"People who are so caught up on it being a reboot need to get over it. It stands on its own as a superhero film. It may take a while for the action to get going, but once it does, it is the most true adaptation we have seen of the web slinger to date."
m/the_amazing_spider_man,Mark Ellis,FALSE,Schmoes Know,Fresh,4.5/5,6/27/2012,"Just like Spiderman, when this movie runs into a dead end, it gets itself out very quickly. I enjoyed being totally immersed in this world. If they want to take their time telling the story it's cool with me because I loved watching this movie."
m/the_amazing_spider_man,Graham Young,FALSE,Birmingham Post,Fresh,5-Apr,6/27/2012,"For a film which feels almost depressingly-familiar, it still becomes an exciting thrill ride with an interesting, watery test for Spidey's newfound web-slinging prowess."
m/the_amazing_spider_man,Sean O'Connell,FALSE,CinemaBlend,Fresh,5-Apr,6/27/2012,"A fresh perspective. It's another artist taking a stab at a classic character. And I adore it. There are subtle creative differences, but the joy comes in absorbing the nuances of this alternate Spider-Man universe."
m/the_amazing_spider_man,Rick Marshall,FALSE,IFC.com,Fresh,,6/27/2012,"The Amazing Spider-Man is a balanced mix of bright and dark, fun and angsty, fast-moving and deliberately ponderous -- just like its hero."
m/the_amazing_spider_man,Jordan Hoffman,FALSE,Birth.Movies.Death.,Rotten,10-May,6/27/2012,"The Amazing Spider-Man has no new spin. That is unless ""not as much fun"" is their new spin."
m/the_amazing_spider_man,Amy Nicholson,TRUE,Boxoffice Magazine,Fresh,5-Apr,6/27/2012,"A paint-by-numbers pleasure: Boy meets girl, boy meets spider, spider meets world."
m/the_amazing_spider_man,Scott A. Mantz,FALSE,Access Hollywood,Fresh,5-Apr,6/27/2012,"The Amazing Spider-Man lives up to its name -- and that, True Believers, is an amazing feat indeed. Excelsior!"
m/the_amazing_spider_man,Matt Singer,FALSE,ScreenCrush,Rotten,10-May,6/27/2012,"The marketing has advertised this version as 'The Untold Story' of Spider-Man's origin. To me, it felt a lot more like the retold story."
m/the_amazing_spider_man,Drew McWeeny,FALSE,HitFix,Rotten,C+,6/27/2012,"This film's got one major issue that nothing can overcome, and that is a profound feeling of 'been there, done that.'"
m/the_amazing_spider_man,Corey Hall,FALSE,"Metro Times (Detroit, MI)",Fresh,B+,6/28/2012,"Caring about the people involved helps immensely in the third act, when the movie is overtaken by dazzling effects work and epic fights with the somewhat generic, dinosaur-like baddie."
m/the_amazing_spider_man,Cole Smithey,FALSE,ColeSmithey.com,Fresh,B,6/28/2012,"{VIDEO ESSAY} Spidey 2.0 has some very good things going for it - 3D effects, sadly are not among them."
m/the_amazing_spider_man,Harvey S. Karten,FALSE,Compuserve,Fresh,B,6/28/2012,Happily Spider-Man 4 deals largely with human relationships and romance rather than non-stop action.
m/the_amazing_spider_man,Lisa Schwarzbaum,TRUE,Entertainment Weekly,Fresh,A-,6/28/2012,"What's most amazing in The Amazing Spider-Man turns out to be not the shared sensations of blockbuster wow! the picture elicits, but rather the shared satisfactions of intimate awww."
m/the_amazing_spider_man,Peter Travers,TRUE,Rolling Stone,Fresh,2.5/4,6/28/2012,"I don't really see why the Spidey reboot was needed right now, but The Amazing Spider-Man has its virtues. Andrew Garfield and Emma Stone are stellar and director Marc Webb has crafted a Spider-Man that touches the heart."
m/the_amazing_spider_man,Norman Wilner,FALSE,NOW Toronto,Fresh,5-Apr,6/28/2012,"If Sony has to keep making these movies, this is as good a way to go as any."
m/the_amazing_spider_man,Michael A. Smith,FALSE,MediaMikes,Fresh,5-Apr,6/28/2012,"Like Timothy Dalton playing James Bond, some fans may not realize that this is how Peter is in the comic books. He's not your friendly neighborhood web slinger...he's a revenge bound vigilante."
m/the_amazing_spider_man,Lou Lumenick,TRUE,New York Post,Fresh,4-Feb,6/28/2012,"Sometimes dull and mostly uninspired, it's much less a satisfying reboot like ""Batman Begins'' than a pointless rehash in the mode of ""Superman Returns.''"
m/the_amazing_spider_man,Nigel Andrews,TRUE,Financial Times,Fresh,5-Apr,6/28/2012,"We never thought we wanted Spider-Man back so soon. This Spider-Man can stay. And he can bring, as he no doubt will, more friends."
m/the_amazing_spider_man,Shaun Munro,FALSE,What Culture,Rotten,2.5/5,6/28/2012,"Garfield is a fine substitute for Maguire, but didn't we already see this film ten years ago?"
m/the_amazing_spider_man,Charlie Lyne,FALSE,Ultra Culture,Rotten,,6/28/2012,Horror of Giant Lizard < Horror of Adolescence
m/the_amazing_spider_man,Bill Gibron,FALSE,PopMatters,Fresh,4.5/5,6/29/2012,The Amazing Spider-man is just that. It's a legitimate epic wrapped up in the tale of one mixed up young man.
m/the_amazing_spider_man,Josh Larsen,FALSE,LarsenOnFilm,Rotten,4-Feb,6/29/2012,Director Marc Webb seems to have made The Amazing Spider-Man because ... he was hired.
m/the_amazing_spider_man,Jason Zingale,FALSE,Bullz-Eye.com,Fresh,3.5/5,6/29/2012,"It's a little darker and more grounded in reality, but for the most part, it's the same Spider-Man that everyone knows and loves."
m/the_amazing_spider_man,Donald Clarke,FALSE,Irish Times,Fresh,5-Mar,6/29/2012,"Had the film arrived 10 years ago, we would be celebrating it as a very decent translation of a venerable source. But there really aren't any radical swerves on display."
m/the_amazing_spider_man,Randy Myers,TRUE,San Jose Mercury News,Fresh,4-Mar,6/29/2012,Even though the story is familiar it's hand to not get drawn into its own unique web.
m/the_amazing_spider_man,Alonso Duralde,TRUE,TheWrap,Fresh,,6/29/2012,"Whatever your thoughts about rebooting the Spider-Man franchise after a mere five years in mothballs, The Amazing Spider-Man winds up being a thrilling and, occasionally, even exhilarating spin on a familiar saga."
m/the_amazing_spider_man,Matt Pais,FALSE,RedEye,Fresh,4-Mar,6/29/2012,"Spider-Man earns his revival as a normal, likably conflicted guy who can legitimately get the girl not because of his costume, but the character of the guy inside."
m/the_amazing_spider_man,Chris Packham,TRUE,Village Voice,Fresh,,6/29/2012,An inexcusably good reboot-thing...
m/the_amazing_spider_man,Nick Schager,FALSE,Slant Magazine,Rotten,4-Feb,6/29/2012,"No mutation is necessary to clearly see that Marvel's ""reboot"" of their signature franchise is an unimaginative remake of Sam Raimi's 2002 Spider-Man."
m/the_amazing_spider_man,Daniel M. Kimmel,FALSE,Sci-Fi Movie Page,Fresh,2.5/5,6/29/2012,"...an entertaining superhero film with solid performances from Garfield, Sheen, Stone and Ifans, a serviceable one from Leary and a painful one from Field."
m/the_amazing_spider_man,Rob Carnevale,FALSE,The List,Fresh,5-Apr,6/29/2012,Marc Webb succeeds in breathing new life into this Marvel favourite.
m/the_amazing_spider_man,Alex Zane,FALSE,The Sun (UK),Fresh,5-Apr,6/29/2012,"To reboot the franchise so soon seemed unnecessary. As it turns out, The Amazing Spider-Man is pretty, well, amazing."
m/the_amazing_spider_man,Kurt Loder,FALSE,Reason Online,Rotten,,6/29/2012,Do we really need to sit through this story all over again? Sony and Marvel Enterprises are hoping so....
m/the_amazing_spider_man,Chris Bumbray,FALSE,JoBlo's Movie Network,Fresh,10-Sep,6/29/2012,"All due respect to Sam Raimi and Tobey Maguire, but this is QUITE A BIT better than any of the other Spider-Man films. Garfield and Stone are terrific."
m/the_amazing_spider_man,Anton Bitel,FALSE,MovieScope,Fresh,,6/29/2012,"All the retrogressive, self-replicating signatures of a Summer tentpole have been spliced into its very DNA, ensuring its box-office survival, but also limiting its capacity to evolve. This is Web 2.0, but certainly no paradigm-shifting Metaverse."
m/the_amazing_spider_man,Rene Rodriguez,TRUE,Miami Herald,Fresh,4-Mar,6/29/2012,"Do we really need another Spider-Man movie? As long as it's this much fun - yes, yes, we do."
m/the_amazing_spider_man,Roger Ebert,TRUE,Chicago Sun-Times,Fresh,3.5/4,6/29/2012,"If we didn't really need to be told Spidey's origin story again, at least it's done with more detail and provides better reasons for why Peter Parker throws himself into his superhero role."
m/the_amazing_spider_man,Peter Sobczynski,FALSE,eFilmCritic.com,Rotten,5-Feb,6/30/2012,Not Even Ah-Mah-Zing. . .
m/the_amazing_spider_man,Bob Bloom,FALSE,"Journal and Courier (Lafayette, IN)",Fresh,4-Mar,6/30/2012,'The Amazing Spider-Man' is dizzying entertainment that once it gets going will hold you as firmly as one of Spidey's webs.
m/the_amazing_spider_man,Nick Nunziata,FALSE,CHUD,Rotten,5-Feb,6/30/2012,A messy collection of ideas.
m/the_amazing_spider_man,Emanuel Levy,FALSE,EmanuelLevy.Com,Fresh,B,6/30/2012,"Sony's reboot, which is based on strictly commercial and demographic calculations, is an intelligent and satisfying, if not terribly exciting chapter, benefiting from the chemistry between Garfield and Emma Stone."
m/the_amazing_spider_man,Matthew Toomey,FALSE,ABC Radio Brisbane,Fresh,B,6/30/2012,The intoxicating charm of Andrew Garfield and Emma Stone will distract audiences from the muddled screenplay.
m/the_amazing_spider_man,David Edelstein,TRUE,New York Magazine/Vulture,Fresh,,7/1/2012,"For all its underlying cynicism, the new Spidey picture is pretty damn good."
